3rrq	5dk3	3hmxAH	-5.4	2018-05-08 11:40:00
3rrq	5dk3	3hmxAH	-18.47	2018-05-08 11:40:00
3rrq	5dk3	3qjhAC	-14.11	2018-05-08 11:40:00
3rrq	5dk3	3qjhAC	-27.01	2018-05-08 11:40:00
3rrq	5dk3	3qosAL	-1.0	2018-05-08 11:40:00
3rrq	5dk3	3qosAL	-9.75	2018-05-08 11:40:00
1uelA	1wxv	3f6zBD	-6.52	2018-05-02 16:12:31
1uelA	1wxv	3m3jCD	-2.97	2018-05-02 16:12:31
1uelA	1wxv	3m3jCD	-1.0	2018-05-02 16:12:31
1uelA	1wxv	3m3jCD	-21.72	2018-05-02 16:12:31
1wxv	1uelA	3m3jCD	-0.73	2018-05-02 16:12:31
1wxv	1uelA	3m3jCD	-5.31	2018-05-02 16:12:31
1wxv	1uelA	3m3jCD	-2.2	2018-05-02 16:12:31
3rny	2axn	2rfcAC	-12.69	2018-05-01 22:32:45
1yz5	2axn	2qb7AB	-12.64	2018-05-01 21:26:43
2i1v	2ksi	1ek6AB	-7.72	2018-05-01 19:15:31
2i1v	2ksi	3khnAB	-8.38	2018-05-01 19:15:31
2ksi	2i1v	1ek6AB	-3.8	2018-05-01 19:15:31
2ksi	2i1v	3n2lEF	-12.03	2018-05-01 19:15:31
5hheA	5hheA	1a93AB	-45.44	2018-05-01 04:05:51
5hheA	5hheA	1d7mAB	-14.62	2018-05-01 04:05:51
5hheA	5hheA	1d7mAB	-119.88	2018-05-01 04:05:51
5hheA	5hheA	1d7mAB	-14.03	2018-05-01 04:05:51
5hheA	5hheA	1d7mAB	-8.04	2018-05-01 04:05:51
5hheA	5hheA	1fvfAB	-32.27	2018-05-01 04:05:51
5hheA	5hheA	1fvfAB	-1.67	2018-05-01 04:05:51
5hheA	5hheA	1fvfAB	-6.73	2018-05-01 04:05:51
5hheA	5hheA	1iz1AB	-2.76	2018-05-01 04:05:51
5hheA	5hheA	1k1fCD	-131.01	2018-05-01 04:05:51
5hheA	5hheA	1k1fCD	-155.6	2018-05-01 04:05:51
5hheA	5hheA	1k1fCD	-14.24	2018-05-01 04:05:51
5hheA	5hheA	1k1fCD	-155.53	2018-05-01 04:05:51
5hheA	5hheA	1k1fCD	-202.91	2018-05-01 04:05:51
5hheA	5hheA	1k1fCD	-80.99	2018-05-01 04:05:51
5hheA	5hheA	1k1fCD	-201.13	2018-05-01 04:05:51
5hheA	5hheA	1k1fCD	-210.26	2018-05-01 04:05:51
5hheA	5hheA	1q05AB	-88.06	2018-05-01 04:05:51
5hheA	5hheA	1q05AB	-59.94	2018-05-01 04:05:51
5hheA	5hheA	1q05AB	-83.47	2018-05-01 04:05:51
5hheA	5hheA	1q05AB	-9.62	2018-05-01 04:05:51
5hheA	5hheA	1q05AB	-0.46	2018-05-01 04:05:51
5hheA	5hheA	1q05AB	-36.69	2018-05-01 04:05:51
5hheA	5hheA	1q08AB	-140.46	2018-05-01 04:05:51
5hheA	5hheA	1q08AB	-76.99	2018-05-01 04:05:51
5hheA	5hheA	1qbzAB	-16.8	2018-05-01 04:05:51
5hheA	5hheA	1qbzAB	-126.48	2018-05-01 04:05:51
5hheA	5hheA	1qbzAB	-71.87	2018-05-01 04:05:51
5hheA	5hheA	1qbzAB	-18.03	2018-05-01 04:05:51
5hheA	5hheA	1qbzAB	-106.02	2018-05-01 04:05:51
5hheA	5hheA	1qbzAB	-10.73	2018-05-01 04:05:51
5hheA	5hheA	1qbzAB	-104.13	2018-05-01 04:05:51
5hheA	5hheA	1qbzAB	-29.25	2018-05-01 04:05:51
5hheA	5hheA	1s1cXY	-50.54	2018-05-01 04:05:51
5hheA	5hheA	1sfkAB	-8.22	2018-05-01 04:05:51
5hheA	5hheA	1sfkAB	-32.64	2018-05-01 04:05:51
5hheA	5hheA	1utuAB	-84.94	2018-05-01 04:05:51
5hheA	5hheA	1utuAB	-70.63	2018-05-01 04:05:51
5hheA	5hheA	1xouAB	-70.59	2018-05-01 04:05:51
5hheA	5hheA	1xouAB	-138.81	2018-05-01 04:05:51
5hheA	5hheA	1xouAB	-36.31	2018-05-01 04:05:51
5hheA	5hheA	1xouAB	-37.36	2018-05-01 04:05:51
5hheA	5hheA	1yv0IT	-100.34	2018-05-01 04:05:51
5hheA	5hheA	1yv0IT	-106.01	2018-05-01 04:05:51
5hheA	5hheA	1yv0IT	-32.68	2018-05-01 04:05:51
5hheA	5hheA	1yv0IT	-120.93	2018-05-01 04:05:51
5hheA	5hheA	1yv0IT	-117.9	2018-05-01 04:05:51
5hheA	5hheA	1yv0IT	-28.88	2018-05-01 04:05:51
5hheA	5hheA	1yv0IT	-97.84	2018-05-01 04:05:51
5hheA	5hheA	1yv0IT	-96.05	2018-05-01 04:05:51
5hheA	5hheA	1yv0IT	-12.94	2018-05-01 04:05:51
5hheA	5hheA	1z56AB	-78.32	2018-05-01 04:05:51
5hheA	5hheA	1z56AB	-35.56	2018-05-01 04:05:51
5hheA	5hheA	2azeAB	-143.51	2018-05-01 04:05:51
5hheA	5hheA	2azeAB	-152.05	2018-05-01 04:05:51
5hheA	5hheA	2azeAB	-118.44	2018-05-01 04:05:51
5hheA	5hheA	2ba2BC	-45.98	2018-05-01 04:05:51
5hheA	5hheA	2ba2BC	-27.99	2018-05-01 04:05:51
5hheA	5hheA	2ba2BC	-69.34	2018-05-01 04:05:51
5hheA	5hheA	2ba2BC	-82.3	2018-05-01 04:05:51
5hheA	5hheA	2ba2BC	-66.82	2018-05-01 04:05:51
5hheA	5hheA	2ba2BC	-27.6	2018-05-01 04:05:51
5hheA	5hheA	2c5jAB	-10.45	2018-05-01 04:05:51
5hheA	5hheA	2d8dAB	-44.14	2018-05-01 04:05:51
5hheA	5hheA	2d8dAB	-277.97	2018-05-01 04:05:51
5hheA	5hheA	2d8dAB	-23.26	2018-05-01 04:05:51
5hheA	5hheA	2d8dAB	-156.54	2018-05-01 04:05:51
5hheA	5hheA	2d8dAB	-112.66	2018-05-01 04:05:51
5hheA	5hheA	2e7sAB	-66.64	2018-05-01 04:05:51
5hheA	5hheA	2e7sGH	-61.75	2018-05-01 04:05:51
5hheA	5hheA	2e7sST	-17.72	2018-05-01 04:05:51
5hheA	5hheA	2e7sST	-49.34	2018-05-01 04:05:51
5hheA	5hheA	2e7sST	-6.97	2018-05-01 04:05:51
5hheA	5hheA	2e7sST	-112.78	2018-05-01 04:05:51
5hheA	5hheA	2efrCD	-164.16	2018-05-01 04:05:51
5hheA	5hheA	2efrCD	-168.9	2018-05-01 04:05:51
5hheA	5hheA	2efrCD	-179.86	2018-05-01 04:05:51
5hheA	5hheA	2efrCD	-147.11	2018-05-01 04:05:51
5hheA	5hheA	2efrCD	-13.25	2018-05-01 04:05:51
5hheA	5hheA	2efrCD	-34.71	2018-05-01 04:05:51
5hheA	5hheA	2efrCD	-12.09	2018-05-01 04:05:51
5hheA	5hheA	2hpcGH	-68.28	2018-05-01 04:05:51
5hheA	5hheA	2hpcGH	-54.38	2018-05-01 04:05:51
5hheA	5hheA	2kddAB	-21.55	2018-05-01 04:05:51
5hheA	5hheA	2ligAB	-11.19	2018-05-01 04:05:51
5hheA	5hheA	2nr5BC	-17.11	2018-05-01 04:05:51
5hheA	5hheA	2os9BC	-23.73	2018-05-01 04:05:51
5hheA	5hheA	2os9BC	-0.24	2018-05-01 04:05:51
5hheA	5hheA	2oszAB	-23.16	2018-05-01 04:05:51
5hheA	5hheA	2ozbBE	-10.56	2018-05-01 04:05:51
5hheA	5hheA	2ozbBE	-15.4	2018-05-01 04:05:51
5hheA	5hheA	2qa7CD	-78.69	2018-05-01 04:05:51
5hheA	5hheA	2qa7CD	-12.83	2018-05-01 04:05:51
5hheA	5hheA	2qa7CD	-42.43	2018-05-01 04:05:51
5hheA	5hheA	2spcAB	-5.51	2018-05-01 04:05:51
5hheA	5hheA	2v66DE	-43.17	2018-05-01 04:05:51
5hheA	5hheA	2v66DE	-2.42	2018-05-01 04:05:51
5hheA	5hheA	2v66DE	-55.18	2018-05-01 04:05:51
5hheA	5hheA	2v66DE	-1.2	2018-05-01 04:05:51
5hheA	5hheA	2v66DE	-4.68	2018-05-01 04:05:51
5hheA	5hheA	2w4912	-27.31	2018-05-01 04:05:51
5hheA	5hheA	2w4912	-5.91	2018-05-01 04:05:51
5hheA	5hheA	2w4912	-21.84	2018-05-01 04:05:51
5hheA	5hheA	2w4912	-11.79	2018-05-01 04:05:51
5hheA	5hheA	2w4912	-30.39	2018-05-01 04:05:51
5hheA	5hheA	2w4912	-22.75	2018-05-01 04:05:51
5hheA	5hheA	2w4912	-31.14	2018-05-01 04:05:51
5hheA	5hheA	2wg5AB	-122.8	2018-05-01 04:05:51
5hheA	5hheA	2wg5AB	-116.5	2018-05-01 04:05:51
5hheA	5hheA	2wg5AB	-22.14	2018-05-01 04:05:51
5hheA	5hheA	2wukAB	-54.6	2018-05-01 04:05:51
5hheA	5hheA	2wukAB	-53.09	2018-05-01 04:05:51
5hheA	5hheA	2wukAB	-105.41	2018-05-01 04:05:51
5hheA	5hheA	2wukAB	-47.66	2018-05-01 04:05:51
5hheA	5hheA	2zvnFH	-136.23	2018-05-01 04:05:51
5hheA	5hheA	2zvnFH	-17.33	2018-05-01 04:05:51
5hheA	5hheA	2zvnFH	-71.2	2018-05-01 04:05:51
5hheA	5hheA	2zvnFH	-86.36	2018-05-01 04:05:51
5hheA	5hheA	2zvnFH	-4.59	2018-05-01 04:05:51
5hheA	5hheA	2zvnFH	-3.51	2018-05-01 04:05:51
5hheA	5hheA	2zvnFH	-46.17	2018-05-01 04:05:51
5hheA	5hheA	2zvnFH	-24.64	2018-05-01 04:05:51
5hheA	5hheA	2zvnFH	-40.93	2018-05-01 04:05:51
5hheA	5hheA	3a7oCD	-64.75	2018-05-01 04:05:51
5hheA	5hheA	3a7oCD	-69.32	2018-05-01 04:05:51
5hheA	5hheA	3citAB	-5.41	2018-05-01 04:05:51
5hheA	5hheA	3citAB	-9.39	2018-05-01 04:05:51
5hheA	5hheA	3citAB	-13.76	2018-05-01 04:05:51
5hheA	5hheA	3d8aFG	-65.11	2018-05-01 04:05:51
5hheA	5hheA	3dliAB	-21.09	2018-05-01 04:05:51
5hheA	5hheA	3e40AB	-211.09	2018-05-01 04:05:51
5hheA	5hheA	3e7kAB	-11.49	2018-05-01 04:05:51
5hheA	5hheA	3e7kAB	-70.79	2018-05-01 04:05:51
5hheA	5hheA	3e98AB	-32.22	2018-05-01 04:05:51
5hheA	5hheA	3e98AB	-73.99	2018-05-01 04:05:51
5hheA	5hheA	3ehfAB	-22.82	2018-05-01 04:05:51
5hheA	5hheA	3ehfAB	-3.6	2018-05-01 04:05:51
5hheA	5hheA	3ehhAB	-26.83	2018-05-01 04:05:51
5hheA	5hheA	3eq2AB	-71.25	2018-05-01 04:05:51
5hheA	5hheA	3ezqCD	-98.98	2018-05-01 04:05:51
5hheA	5hheA	3ezwDH	-9.11	2018-05-01 04:05:51
5hheA	5hheA	3f1iHS	-56.15	2018-05-01 04:05:51
5hheA	5hheA	3fx0AB	-39.11	2018-05-01 04:05:51
5hheA	5hheA	3fx0AB	-61.06	2018-05-01 04:05:51
5hheA	5hheA	3fx0AB	-89.56	2018-05-01 04:05:51
5hheA	5hheA	3fx0AB	-33.96	2018-05-01 04:05:51
5hheA	5hheA	3fx0AB	-7.73	2018-05-01 04:05:51
5hheA	5hheA	3fx0AB	-0.41	2018-05-01 04:05:51
5hheA	5hheA	3ghgAC	-5.13	2018-05-01 04:05:51
5hheA	5hheA	3ghgJL	-41.13	2018-05-01 04:05:51
5hheA	5hheA	3gjoCD	-57.12	2018-05-01 04:05:51
5hheA	5hheA	3gjoCD	-40.59	2018-05-01 04:05:51
5hheA	5hheA	3gjoCD	-27.08	2018-05-01 04:05:51
5hheA	5hheA	3gjoCD	-60.86	2018-05-01 04:05:51
5hheA	5hheA	3gjoCD	-0.97	2018-05-01 04:05:51
5hheA	5hheA	3gjoCD	-26.91	2018-05-01 04:05:51
5hheA	5hheA	3hlsFG	-6.82	2018-05-01 04:05:51
5hheA	5hheA	3hlsFG	-22.38	2018-05-01 04:05:51
5hheA	5hheA	3hlsFG	-26.0	2018-05-01 04:05:51
5hheA	5hheA	3ii6CD	-20.52	2018-05-01 04:05:51
5hheA	5hheA	3ii6CD	-6.5	2018-05-01 04:05:51
5hheA	5hheA	3ii6CD	-20.31	2018-05-01 04:05:51
5hheA	5hheA	3iynRS	-17.23	2018-05-01 04:05:51
5hheA	5hheA	3j04AD	-42.62	2018-05-01 04:05:51
5hheA	5hheA	3mq9AD	-56.82	2018-05-01 04:05:51
5hheA	5hheA	3mq9AD	-18.98	2018-05-01 04:05:51
5hheA	5hheA	3mq9EG	-66.81	2018-05-01 04:05:51
5hheA	5hheA	3n4xAB	-171.14	2018-05-01 04:05:51
5hheA	5hheA	3n4xAB	-61.41	2018-05-01 04:05:51
5hheA	5hheA	3n4xAB	-92.38	2018-05-01 04:05:51
5hheA	5hheA	3n4xAB	-80.04	2018-05-01 04:05:51
5hheA	5hheA	3n4xAB	-90.33	2018-05-01 04:05:51
5hheA	5hheA	3n4xAB	-30.6	2018-05-01 04:05:51
5hheA	5hheA	3n4xAB	-172.75	2018-05-01 04:05:51
5hheA	5hheA	3n4xAB	-156.16	2018-05-01 04:05:51
5hheA	5hheA	3n4xAB	-73.93	2018-05-01 04:05:51
5hheA	5hheA	3o0zAB	-79.4	2018-05-01 04:05:51
5hheA	5hheA	3p01BC	-6.47	2018-05-01 04:05:51
5hheA	5hheA	3p8cDE	-63.86	2018-05-01 04:05:51
5hheA	5hheA	3p8cDE	-59.06	2018-05-01 04:05:51
5hheA	5hheA	3p8cDF	-21.45	2018-05-01 04:05:51
5hheA	5hheA	3rwrFG	-91.6	2018-05-01 04:05:51
5hheA	5hheA	3rwrFG	-21.63	2018-05-01 04:05:51
5hheA	5hheA	3rwrFG	-56.25	2018-05-01 04:05:51
5hheA	5hheA	3rwrFG	-5.59	2018-05-01 04:05:51
5hheA	5hheA	3swfAB	-51.78	2018-05-01 04:05:51
5hheA	5hheA	3swfAB	-59.4	2018-05-01 04:05:51
5hheA	5hheA	3swfAB	-24.36	2018-05-01 04:05:51
5hheA	5hheA	3t1bBD	-0.18	2018-05-01 04:05:51
5hheA	5hheA	3t98AB	-8.09	2018-05-01 04:05:51
1rfa	1hx1B	3ab2IK	-7.16	2018-05-01 00:32:14
1hx1B	1rfa	1t3uAB	-3.63	2018-05-01 00:32:14
1hx1B	1rfa	2fjkAD	-6.57	2018-05-01 00:32:14
4hjo	2axn	3uo8BC	-0.81	2018-04-30 21:58:04
2axn	4hjo	1z2xAB	-32.07	2018-04-30 21:58:04
2gs2	2i1v	2i10AB	-20.17	2018-04-30 20:39:41
2gs2	2i1v	3n2wBC	-8.77	2018-04-30 20:39:41
2gs2	2i1v	3rcdAB	-15.85	2018-04-30 20:39:41
2gs2	2axn	3n2wBC	-26.99	2018-04-30 20:36:20
1hx1B	5c18A	1gtoAB	-13.17	2018-04-30 16:44:46
1hx1B	5c18A	3np5AC	-24.71	2018-04-30 16:44:46
5c18A	1hx1B	3g33BD	-37.71	2018-04-30 16:44:46
5c18A	1hx1B	3i54AB	-28.54	2018-04-30 16:44:46
1nfk	2z4f	1nmoAB	-11.42	2018-04-28 06:44:25
1nfk	2z4f	2gdgBC	-20.1	2018-04-28 06:44:25
1m14	2dwo	3n2wBC	-2.0	2018-04-28 06:18:13
2dwo	1m14	2ekyBD	-2.8	2018-04-28 06:18:13
2dwo	4qta	3m1yCD	-20.63	2018-04-28 01:51:37
4tlmA	4tlmC	1k3rAB	-23.46	2018-04-27 02:12:52
4tlmA	4tlmC	3a1dAB	-0.04	2018-04-27 02:12:52
4tlmA	4tlmC	3q41AC	-11.6	2018-04-27 02:12:52
4tlmA	4tlmC	3qekAB	-86.19	2018-04-27 02:12:52
4tlmA	4tlmC	3qekAB	-83.79	2018-04-27 02:12:52
4tlmA	4tlmC	3qekAB	-85.06	2018-04-27 02:12:52
4tlmA	4tlmC	3qekAB	-88.47	2018-04-27 02:12:52
4tlmA	4tlmC	3qekAB	-84.4	2018-04-27 02:12:52
4tlmA	4tlmC	3qekAB	-84.78	2018-04-27 02:12:52
4tlmA	4tlmC	3qq6AB	-12.69	2018-04-27 02:12:52
4tlmC	4tlmA	1hvvAB	-7.97	2018-04-27 02:12:52
4tlmC	4tlmA	1k3rAB	-12.74	2018-04-27 02:12:52
4tlmC	4tlmA	1zbhAB	-2.79	2018-04-27 02:12:52
4tlmC	4tlmA	2qs4BD	-19.01	2018-04-27 02:12:52
4tlmC	4tlmA	3hcwAB	-35.01	2018-04-27 02:12:52
4tlmC	4tlmA	3ku0AB	-1.6	2018-04-27 02:12:52
4tlmC	4tlmA	3np5AC	-2.09	2018-04-27 02:12:52
4tlmC	4tlmA	3qekAB	-86.01	2018-04-27 02:12:52
4tlmC	4tlmA	3qekAB	-83.79	2018-04-27 02:12:52
4tlmC	4tlmA	3qekAB	-84.06	2018-04-27 02:12:52
4tlmC	4tlmA	3qekAB	-80.88	2018-04-27 02:12:52
4tlmC	4tlmA	3qekAB	-82.88	2018-04-27 02:12:52
4tlmC	4tlmA	3qekAB	-81.06	2018-04-27 02:12:52
4tlmC	4tlmA	3qekAB	-82.22	2018-04-27 02:12:52
4tlmC	4tlmA	3qekAB	-83.41	2018-04-27 02:12:52
4tlmC	4tlmA	3qekAB	-82.64	2018-04-27 02:12:52
5uhvA	2y1mA	2hsjAD	-18.85	2018-04-26 18:41:04
5uhvA	2y1mA	3ct6AB	-4.26	2018-04-26 18:41:04
2y1mA	4l8gA	3sm1AB	-12.56	2018-04-26 18:41:04
2y1mA	5ufeA	1rkeAB	-7.58	2018-04-26 18:41:04
2y1mA	5ufeA	1xf5LM	-14.28	2018-04-26 18:41:04
2y1mA	5ufeA	3e8oAB	-8.38	2018-04-26 18:41:04
2y1mA	5ufeA	3k9lAB	-21.68	2018-04-26 18:41:04
2y1mA	5ufeA	3k9lAB	-5.76	2018-04-26 18:41:04
2y1mA	5uhvA	3k9lAB	-2.13	2018-04-26 18:41:04
2y1mA	5uhvA	3sxyAB	-10.64	2018-04-26 18:41:04
2y1mA	4lpkA	3hzoAB	-25.06	2018-04-26 18:18:15
2y1mA	4lpkA	3k9lAB	-12.46	2018-04-26 18:18:15
4lpkA	2y1mA	2hsjAD	-3.0	2018-04-26 18:18:15
4gv1	5cem	2bzyAB	-2.35	2018-04-26 15:50:38
4gv1	5cem	2jamAB	-4.61	2018-04-26 15:50:38
4gv1	5cem	3hyhAB	-3.32	2018-04-26 15:50:38
4gv1	5cem	3hyhAB	-15.63	2018-04-26 15:50:38
4gv1	5cem	3udbAC	-17.6	2018-04-26 15:50:38
4gv1	5cem	3udbBE	-21.08	2018-04-26 15:50:38
4gv1	5cem	3udbBE	-33.56	2018-04-26 15:50:38
5cem	4gv1	1y8gAB	-14.6	2018-04-26 15:50:38
5cem	4gv1	2jamAB	-7.69	2018-04-26 15:50:38
5cem	4gv1	3hyhAB	-42.34	2018-04-26 15:50:38
5cem	4gv1	3jr6AB	-3.1	2018-04-26 15:50:38
5cem	4gv1	3udbAC	-11.62	2018-04-26 15:50:38
5cem	4gv1	3udbAC	-35.64	2018-04-26 15:50:38
5cem	4gv1	3udbBE	-25.5	2018-04-26 15:50:38
5cem	4gv1	3udbBE	-10.58	2018-04-26 15:50:38
5cem	4gv1	3udbBE	-1.58	2018-04-26 15:50:38
1b7t	1b7t	1bjfAB	-4.28	2018-04-20 01:42:58
1b7t	1b7t	1g5uAB	-3.54	2018-04-20 01:42:58
1b7t	1b7t	3kheAB	-9.0	2018-04-20 01:42:58
1b7t	1b7t	3kheAB	-5.63	2018-04-20 01:42:58
1y12	5ako	2g37AB	-6.83	2018-04-19 20:09:27
1y12	5ako	3pnlAB	-8.2	2018-04-19 20:09:27
3rzy	3l7u	3t75AB	-7.53	2018-04-18 21:54:10
4lpkB	2d4qA	3dhxAB	-3.22	2018-04-18 21:36:52
4lpkB	2d4qA	3sidAB	-24.23	2018-04-18 21:36:52
2d4qA	4lpkB	1qjgEF	-0.96	2018-04-18 21:36:52
2d4qA	4lpkB	1zkeBF	-13.49	2018-04-18 21:36:52
2d4qA	4lpkB	2gxfAB	-8.86	2018-04-18 21:36:52
2d4qA	4lpkB	3szmCF	-0.8	2018-04-18 21:36:52
3grwA	4lpkB	1vjlAB	-28.05	2018-04-18 20:52:37
3grwA	4lpkB	2scpAB	-9.26	2018-04-18 20:52:37
4lpkB	3grwA	2ogjEF	-8.18	2018-04-18 20:52:37
4lpkB	1t45A	3a29BD	-8.4	2018-04-18 18:02:23
1t45A	4lpkB	1vjlAB	-5.02	2018-04-18 18:02:23
4r62AB	1eh8A	1lqbAB	-2.59	2018-04-18 12:08:07
4r62AB	1eh8A	3eeyBD	-5.65	2018-04-18 12:08:07
4r62AB	1eh8A	3me4AB	-16.92	2018-04-18 12:08:07
4r62AB	1eh8A	3no9BC	-32.89	2018-04-18 12:08:07
4r62A	1eh8A	2ce4AB	-1.45	2018-04-18 12:06:58
4r62A	1eh8A	3me4AB	-28.99	2018-04-18 12:06:58
1eh8A	4r62A	2ce4AB	-6.28	2018-04-18 12:06:58
1eh8A	4r62A	2ce4AB	-3.46	2018-04-18 12:06:58
4r62AB	1eh7A	1lqbAB	-4.46	2018-04-18 10:53:02
4r62AB	1eh7A	2r78CD	-9.2	2018-04-18 10:53:02
4r62A	1eh7A	2ce4AB	-3.75	2018-04-18 10:51:43
4r62A	1eh7A	3eeyBD	-4.67	2018-04-18 10:51:43
4r62AB	1eh6A	1h2dAB	-16.8	2018-04-18 10:32:21
1eh6A	4r62AB	1c4zAD	-1.96	2018-04-18 10:32:21
1eh6A	4r62AB	1c4zAD	-1.01	2018-04-18 10:32:21
1eh6A	4r62AB	2bujAB	-0.58	2018-04-18 10:32:21
1eh6A	4r62AB	3fduAC	-28.27	2018-04-18 10:32:21
1eh6A	4r62A	2bujAB	-18.74	2018-04-18 08:33:39
1eh6A	4r62A	3fduAC	-0.96	2018-04-18 08:33:39
1eh6A	4r62A	3jz3AB	-13.07	2018-04-18 08:33:39
4lpkB	4hvsA	3a29BD	-30.46	2018-04-18 07:12:45
4lpkB	4k94C	1w9aAB	-4.4	2018-04-18 00:46:04
4lpkB	4k94C	3jygAB	-2.06	2018-04-18 00:46:04
4lpkB	4k94C	3mcwAB	-0.2	2018-04-18 00:46:04
4lpkB	4zqsB	1bszBC	-24.37	2018-04-17 23:29:52
4lpkB	4ovuA	2idoAB	-8.94	2018-04-17 23:09:27
4ovuA	4lpkB	1lfdCD	-3.82	2018-04-17 23:09:27
4lpkB	3zimA	1c1yAB	-2.37	2018-04-17 23:05:55
2enqA	4lpkB	2bufBC	-55.81	2018-04-17 22:26:05
4lpkB	4fieA	3fh3AB	-11.0	2018-04-17 16:14:51
3w8qA	4lpkB	3dakAD	-10.61	2018-04-17 14:00:53
4lpkB	3fxzA	1r30AB	-6.95	2018-04-17 13:37:15
3fxzA	4lpkB	1rxvAB	-3.06	2018-04-17 13:37:15
2y4iB	4lpkB	1gwnAC	-4.0	2018-04-16 07:55:22
2y4iB	4lpkB	2hsjAD	-6.95	2018-04-16 07:55:22
2y4iB	4lpkB	3f8lBD	-26.74	2018-04-16 07:55:22
1yy9A	4lpkB	1o7dAC	-3.38	2018-04-16 04:51:04
4lpkB	1nvvS	1nvuQS	-13.96	2018-04-16 04:24:09
4lpkB	1nvvS	1nvuQS	-24.75	2018-04-16 04:24:09
4lpkB	1nvvS	1z0aCD	-25.22	2018-04-16 04:24:09
3c5wA	4lpkB	3t75AB	-4.4	2018-04-16 03:36:50
4lpkB	1e0aB	2ov2FN	-10.43	2018-04-16 03:24:30
4lpkB	1e0aB	2ov2FN	-57.89	2018-04-16 03:24:30
4lpkB	1e0aB	2ov2FN	-52.05	2018-04-16 03:24:30
4lpkB	4rwiA	3k32CD	-8.18	2018-04-16 02:55:03
4lpkB	4rwiA	3k9lAC	-14.09	2018-04-16 02:55:03
4lpkB	4rwiA	3k9lAC	-5.9	2018-04-16 02:55:03
4rwiA	4lpkB	1vjlAB	-6.67	2018-04-16 02:55:03
4rwiA	4lpkB	3k32CD	-23.34	2018-04-16 02:55:03
4lpkB	3fgaA	3a29BD	-7.32	2018-04-16 02:34:43
4lpkB	3fgaA	3ozwAB	-0.93	2018-04-16 02:34:43
3fgaA	4lpkB	1tr0JK	-3.5	2018-04-16 02:34:43
1cvsC	4lpkB	1gwnAC	-7.07	2018-04-16 00:27:40
1cvsC	4lpkB	2atxAB	-4.67	2018-04-16 00:27:40
1cvsC	4lpkB	3k9lAB	-5.89	2018-04-16 00:27:40
3iw4A	4lpkB	1o7dAC	-34.88	2018-04-16 00:07:41
4lpkB	3ksyA	1z0aCD	-8.05	2018-04-16 00:05:11
4lpkB	1xd4A	1z0aCD	-44.11	2018-04-15 23:57:10
1xd4A	4lpkB	2dx0AB	-1.65	2018-04-15 23:57:10
3b2vA	4lpkB	3nr1AB	-2.08	2018-04-15 23:33:57
4lpkB	3b2vA	3do8AB	-8.22	2018-04-15 23:33:57
4lpkB	2cr3A	1f9aAF	-1.26	2018-04-15 23:32:13
4wv1F	4lpkB	1o7dAC	-7.54	2018-04-15 23:24:49
5j18A	4lpkB	1f9aAF	-19.03	2018-04-15 23:22:46
5j18A	4lpkB	3frtAB	-3.18	2018-04-15 23:22:46
4lpkB	5j18A	1c1yAB	-32.53	2018-04-15 23:22:46
4lpkB	5j18A	1c1yAB	-32.19	2018-04-15 23:22:46
4lpkB	5j18A	1c1yAB	-9.3	2018-04-15 23:22:46
4lpkB	5j18A	1c1yAB	-31.8	2018-04-15 23:22:46
4lpkB	5j18A	1c1yAB	-11.92	2018-04-15 23:22:46
4lpkB	2mseD	1c1yAB	-19.48	2018-04-15 23:17:35
4lpkB	2mseD	1c1yAB	-16.97	2018-04-15 23:17:35
4lpkB	2mseD	1c1yAB	-25.89	2018-04-15 23:17:35
4lpkB	2mseD	1c1yAB	-16.31	2018-04-15 23:17:35
4lpkB	2mseD	1c1yAB	-13.57	2018-04-15 23:17:35
4lpkB	2mseD	1c1yAB	-23.68	2018-04-15 23:17:35
4lpkB	2mseD	1c1yAB	-16.57	2018-04-15 23:17:35
4lpkB	2mseD	1c1yAB	-10.67	2018-04-15 23:17:35
4lpkB	2mseD	1c1yAB	-4.24	2018-04-15 23:17:35
3pp0A	4lpkB	3o44AI	-2.9	2018-04-15 22:30:49
4lpkB	1pw6A	1rfzAD	-2.48	2018-04-15 22:09:40
1pw6A	4lpkB	2scpAB	-15.31	2018-04-15 22:09:40
1pw6A	4lpkB	3g5lAB	-3.9	2018-04-15 22:09:40
1pw6A	4lpkB	3i8rBC	-5.36	2018-04-15 22:09:40
1pw6A	4lpkB	3nr1AB	-1.39	2018-04-15 22:09:40
4lpkB	1aweA	1ry1CD	-0.19	2018-04-15 21:40:23
4lpkB	1aweA	3k9lAC	-12.41	2018-04-15 21:40:23
3p0yA	4lpkB	3nr1AB	-3.29	2018-04-15 20:59:08
3p0yA	4lpkB	3p9yAB	-11.77	2018-04-15 20:59:08
4lpkB	3mjgX	3nr1AB	-4.83	2018-04-15 20:16:18
4lpkB	3mjgX	3qqmAB	-9.97	2018-04-15 20:16:18
4lpkB	2m20A	3sidAB	-5.83	2018-04-15 19:56:25
2m20A	4lpkB	3beyDE	-2.95	2018-04-15 19:56:25
4lpkB	1blaA	1ry1CD	-10.48	2018-04-15 19:16:51
1blaA	4lpkB	2hdiAB	-2.21	2018-04-15 19:16:51
1blaA	4lpkB	3h16BD	-8.65	2018-04-15 19:16:51
4lpkB	1tbnA	3nr1AB	-0.27	2018-04-15 17:10:47
